step,seq_id,frame_idx,active_points,true_lane,lane_tp,lane_to_road,lane_to_other,road_to_lane,other_to_lane,predicted_lane,lane_false_positive,lane_recall,lane_precision,lane_f1,lane_iou,lane_to_road_rate,lane_tp_intensity_mean,lane_tp_intensity_median,lane_to_road_intensity_mean,lane_to_road_intensity_median,road_to_lane_intensity_mean,road_to_lane_intensity_median,lane_tp_range_mean,lane_tp_range_median,lane_to_road_range_mean,lane_to_road_range_median
1701,037,27,16384,0,0,0,0,0,11,11,11,,0.0,0.0,0.0,,,,,,,,,,,
1702,034,30,16380,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
1703,034,39,16377,0,0,0,0,4,0,4,4,,0.0,0.0,0.0,,,,,,47.0,47.5,,,,
1704,124,16,16359,23,22,1,0,79,44,145,123,0.9565217391304348,0.15172413793103448,0.2619047619047619,0.1506849315068493,0.043478260869565216,63.318180084228516,63.0,30.0,30.0,39.075950622558594,36.0,33.7391471862793,31.790058135986328,39.16883850097656,39.16883850097656
1705,124,52,16364,177,169,8,0,140,0,309,140,0.9548022598870056,0.5469255663430421,0.6954732510288066,0.5331230283911672,0.04519774011299435,63.17721939086914,69.0,30.125,29.75,33.84857177734375,33.89999961853027,14.217442512512207,12.644697189331055,10.423392295837402,10.420225143432617
1706,106,7,16334,70,51,19,0,15,0,66,15,0.7285714285714285,0.7727272727272727,0.75,0.6,0.2714285714285714,39.01144027709961,33.0,29.666667938232422,28.5,30.66666603088379,28.0,11.600863456726074,11.661497116088867,11.3298921585083,11.323969841003418
1707,124,34,16383,197,190,7,0,77,0,267,77,0.9644670050761421,0.7116104868913857,0.8189655172413793,0.6934306569343066,0.03553299492385787,51.72570037841797,59.0,32.595237731933594,31.5,25.454328536987305,30.0,10.8950777053833,8.419703960418701,10.478459358215332,8.297282218933105
1708,123,75,16342,292,88,204,0,112,0,200,112,0.3013698630136986,0.44,0.35772357723577236,0.21782178217821782,0.6986301369863014,60.6676139831543,68.75,28.86601448059082,29.0,41.818450927734375,31.0,14.764698028564453,14.672751903533936,14.413989067077637,14.43639612197876
1709,054,49,16380,133,122,11,0,175,183,480,358,0.9172932330827067,0.25416666666666665,0.39804241435562804,0.2484725050916497,0.08270676691729323,34.28278732299805,35.0,12.090909004211426,11.0,29.411428451538086,33.0,33.432533264160156,32.24000930786133,30.929651260375977,27.912399291992188
1710,038,28,16379,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
1711,124,15,16347,152,96,56,0,90,12,198,102,0.631578947368421,0.48484848484848486,0.5485714285714286,0.3779527559055118,0.3684210526315789,37.49479293823242,33.0,7.339285850524902,5.5,23.255556106567383,17.5,32.8485107421875,30.53633975982666,50.404296875,45.99789619445801
1712,037,55,16360,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
1713,034,22,16376,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
1714,034,66,16372,0,0,0,0,0,1,1,1,,0.0,0.0,0.0,,,,,,,,,,,
1715,013,46,16197,345,151,180,14,185,18,354,203,0.43768115942028984,0.4265536723163842,0.43204577968526464,0.2755474452554745,0.5217391304347826,49.210044860839844,48.33333206176758,33.98981475830078,35.0,37.11306381225586,36.0,16.611608505249023,13.847869873046875,19.83092498779297,21.244412422180176
1716,124,13,16373,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
1717,116,39,16347,464,167,279,18,91,76,334,167,0.3599137931034483,0.5,0.41854636591478694,0.26465927099841524,0.6012931034482759,37.35029983520508,34.0,16.682796478271484,15.0,28.285715103149414,32.5,34.49797821044922,32.77592468261719,28.521686553955078,24.237760543823242
1718,038,31,16343,0,0,0,0,85,0,85,85,,0.0,0.0,0.0,,,,,,35.92548751831055,37.25,,,,
1719,034,76,16375,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
1720,013,53,16329,254,149,45,60,158,0,307,158,0.5866141732283464,0.48534201954397393,0.5311942959001783,0.3616504854368932,0.17716535433070865,41.52349090576172,41.0,24.711111068725586,23.0,35.85126495361328,37.0,26.367366790771484,24.434043884277344,29.3653564453125,27.514558792114258
1721,116,19,16359,406,152,254,0,114,18,284,132,0.37438423645320196,0.5352112676056338,0.4405797101449275,0.2825278810408922,0.625615763546798,41.54495620727539,39.0,22.476377487182617,27.0,39.73684310913086,31.0,16.2908935546875,13.509700775146484,21.500452041625977,19.811280250549316
1722,106,6,16361,21,21,0,0,8,0,29,8,1.0,0.7241379310344828,0.84,0.7241379310344828,0.0,36.20635223388672,31.0,,,30.625,29.0,12.02979564666748,12.054312705993652,,
1723,013,4,16240,243,97,118,28,85,12,194,97,0.3991769547325103,0.5,0.4439359267734554,0.2852941176470588,0.48559670781893005,50.42267990112305,51.0,35.669490814208984,36.0,42.22352981567383,39.0,31.612598419189453,32.33262634277344,20.513553619384766,17.885493278503418
1724,124,57,16368,212,136,76,0,83,0,219,83,0.6415094339622641,0.6210045662100456,0.6310904872389791,0.4610169491525424,0.3584905660377358,66.60171508789062,78.5,26.6842098236084,28.0,32.60843276977539,30.0,12.70693588256836,12.767674922943115,11.2467622756958,11.251616954803467
1725,038,43,16371,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
1726,106,73,16384,117,77,33,7,25,0,102,25,0.6581196581196581,0.7549019607843137,0.7031963470319634,0.5422535211267606,0.28205128205128205,46.20562744140625,46.0,21.045454025268555,17.0,34.5,33.0,20.343647003173828,16.94872283935547,25.920434951782227,29.736818313598633
1727,116,56,16372,361,208,153,0,89,0,297,89,0.5761772853185596,0.7003367003367004,0.6322188449848024,0.4622222222222222,0.42382271468144045,53.274837493896484,52.0,28.90631675720215,29.0,30.578651428222656,28.0,12.625313758850098,11.25917387008667,13.843802452087402,13.572883605957031
1728,038,23,15980,0,0,0,0,0,1,1,1,,0.0,0.0,0.0,,,,,,,,,,,
1729,116,5,16381,15,1,14,0,0,0,1,0,0.06666666666666667,1.0,0.125,0.06666666666666667,0.9333333333333333,41.0,41.0,27.928571701049805,28.5,,,12.351570129394531,12.351570129394531,13.80583667755127,14.015271186828613
1730,123,52,16345,248,126,122,0,202,10,338,212,0.5080645161290323,0.3727810650887574,0.4300341296928328,0.27391304347826084,0.49193548387096775,62.55952453613281,68.0,31.327869415283203,32.0,40.78465270996094,36.0,18.205230712890625,15.955551624298096,18.63292694091797,18.28451919555664
1731,106,43,16368,65,37,11,17,30,16,83,46,0.5692307692307692,0.4457831325301205,0.5,0.3333333333333333,0.16923076923076924,48.97297286987305,52.0,8.0,5.0,30.200000762939453,35.0,40.66957473754883,35.89557647705078,46.20765686035156,49.8305549621582
1732,038,42,15911,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
1733,054,37,16371,78,20,58,0,44,83,147,127,0.2564102564102564,0.1360544217687075,0.17777777777777778,0.0975609756097561,0.7435897435897436,35.349998474121094,36.0,7.206896781921387,5.5,22.886363983154297,20.0,47.74470520019531,40.43799018859863,46.183780670166016,41.28109931945801
1734,034,37,16374,0,0,0,0,6,0,6,6,,0.0,0.0,0.0,,,,,,48.83333206176758,49.0,,,,
1735,124,41,16361,175,175,0,0,130,0,305,130,1.0,0.5737704918032787,0.7291666666666666,0.5737704918032787,0.0,62.906463623046875,66.0,,,30.945768356323242,29.0,12.263934135437012,12.152376174926758,,
1736,123,5,16372,293,166,102,25,241,6,413,247,0.5665529010238908,0.4019370460048426,0.4702549575070821,0.3074074074074074,0.34812286689419797,39.98192596435547,35.0,17.16176414489746,15.0,34.61410903930664,34.0,26.992334365844727,25.275349617004395,29.314563751220703,27.571439743041992
1737,038,64,16378,0,0,0,0,16,18,34,34,,0.0,0.0,0.0,,,,,,42.5,40.5,,,,
1738,124,5,16364,61,40,21,0,42,8,90,50,0.6557377049180327,0.4444444444444444,0.5298013245033113,0.36036036036036034,0.3442622950819672,25.450000762939453,20.5,10.714285850524902,10.0,21.5238094329834,17.0,46.64111328125,45.81648254394531,46.26276397705078,43.85664367675781
1739,054,29,16384,0,0,0,0,7,11,18,18,,0.0,0.0,0.0,,,,,,35.28571319580078,34.0,,,,
1740,038,73,16323,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
1741,034,69,16381,0,0,0,0,3,1,4,4,,0.0,0.0,0.0,,,,,,42.33333206176758,43.0,,,,
1742,106,28,16347,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
1743,116,13,16377,182,118,64,0,49,0,167,49,0.6483516483516484,0.7065868263473054,0.6762177650429799,0.5108225108225108,0.3516483516483517,43.480228424072266,40.0,29.46484375,30.0,38.06122589111328,30.5,12.792759895324707,12.716455459594727,17.05373764038086,17.324045181274414
1744,123,14,16380,593,179,414,0,121,0,300,121,0.30185497470489037,0.5966666666666667,0.4008958566629339,0.2507002801120448,0.6981450252951096,51.54999542236328,50.5,28.8858699798584,29.0,38.9194221496582,32.0,12.708166122436523,14.066143989562988,14.204099655151367,14.170743465423584
1745,038,41,16379,0,0,0,0,0,1,1,1,,0.0,0.0,0.0,,,,,,,,,,,
1746,038,8,16382,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
1747,013,50,16199,282,103,176,3,129,40,272,169,0.36524822695035464,0.3786764705882353,0.37184115523465705,0.22838137472283815,0.624113475177305,51.31148910522461,50.0,31.207857131958008,30.0,37.18191146850586,34.5,12.524434089660645,12.48526382446289,12.741305351257324,11.581322193145752
1748,054,24,16384,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
1749,013,6,16372,84,70,12,2,74,51,195,125,0.8333333333333334,0.358974358974359,0.5017921146953405,0.3349282296650718,0.14285714285714285,45.599998474121094,47.0,10.166666984558105,9.5,32.83783721923828,32.5,39.1280632019043,37.21014976501465,52.09114456176758,47.24905204772949
1750,034,33,16381,0,0,0,0,1,0,1,1,,0.0,0.0,0.0,,,,,,50.0,50.0,,,,
1751,124,17,16365,5,1,4,0,0,0,1,0,0.2,1.0,0.3333333333333333,0.2,0.8,35.0,35.0,21.0,18.5,,,20.31425666809082,20.31425666809082,20.44057273864746,20.457448959350586
1752,054,75,16376,286,110,176,0,120,387,617,507,0.38461538461538464,0.17828200972447325,0.24363233665559247,0.13871374527112232,0.6153846153846154,63.52742385864258,60.75,29.698863983154297,30.0,30.568750381469727,30.0,12.028985023498535,10.326697826385498,15.628795623779297,15.553156852722168
1753,106,46,16383,196,129,67,0,43,0,172,43,0.6581632653061225,0.75,0.7010869565217391,0.5397489539748954,0.34183673469387754,36.38307571411133,33.5,28.37313461303711,28.0,33.569766998291016,32.0,11.08259391784668,10.767824172973633,10.533262252807617,10.508685111999512
1754,106,70,16384,100,90,10,0,38,3,131,41,0.9,0.6870229007633588,0.7792207792207793,0.6382978723404256,0.1,40.61851501464844,38.5,36.45000076293945,35.5,34.71052551269531,31.0,15.047796249389648,13.165096282958984,19.556852340698242,19.75992488861084
1755,038,11,16384,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
1756,124,13,16374,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
1757,054,79,16367,186,146,40,0,184,242,572,426,0.7849462365591398,0.25524475524475526,0.38522427440633245,0.238562091503268,0.21505376344086022,40.1301383972168,40.5,16.200000762939453,13.0,31.71467399597168,33.0,30.21962547302246,28.175579071044922,34.79247283935547,37.543827056884766
1758,116,31,16371,255,126,129,0,58,77,261,135,0.49411764705882355,0.4827586206896552,0.4883720930232558,0.3230769230769231,0.5058823529411764,45.211639404296875,41.0,29.011627197265625,30.0,36.373565673828125,30.0,13.90104866027832,12.970189571380615,15.715957641601562,15.31709098815918
1759,054,0,16356,82,49,33,0,38,2,89,40,0.5975609756097561,0.550561797752809,0.5730994152046783,0.4016393442622951,0.4024390243902439,32.32653045654297,33.0,7.21212100982666,7.0,25.236841201782227,23.0,37.35992431640625,35.22889709472656,42.33852767944336,41.682701110839844
1760,013,19,16377,183,66,117,0,77,9,152,86,0.36065573770491804,0.4342105263157895,0.3940298507462687,0.24535315985130113,0.639344262295082,54.68232345581055,44.33333396911621,28.756410598754883,28.5,37.06277084350586,34.5,10.972021102905273,9.8463454246521,11.071024894714355,10.735146522521973
1761,124,44,16365,98,98,0,0,217,1,316,218,1.0,0.310126582278481,0.47342995169082125,0.310126582278481,0.0,60.20408248901367,61.0,,,38.082950592041016,35.0,20.977989196777344,21.51699447631836,,
1762,013,35,16273,454,237,214,3,202,33,472,235,0.5220264317180616,0.5021186440677966,0.5118790496760259,0.3439767779390421,0.4713656387665198,46.570674896240234,46.0,31.64330291748047,32.0,38.670379638671875,35.0,18.00600814819336,13.771212577819824,17.169437408447266,15.423757076263428
1763,037,22,16377,0,0,0,0,2,37,39,39,,0.0,0.0,0.0,,,,,,4.0,4.0,,,,
1764,123,40,16361,86,45,35,6,60,4,109,64,0.5232558139534884,0.41284403669724773,0.46153846153846156,0.3,0.4069767441860465,41.511112213134766,35.0,8.657142639160156,7.0,41.06666564941406,36.0,38.1390266418457,37.454368591308594,36.82231521606445,33.630393981933594
1765,034,27,16381,0,0,0,0,8,0,8,8,,0.0,0.0,0.0,,,,,,41.625,41.5,,,,
1766,116,44,16340,462,191,269,2,117,99,407,216,0.4134199134199134,0.4692874692874693,0.43958573072497126,0.28171091445427726,0.5822510822510822,27.54973793029785,22.0,15.53531551361084,14.0,28.96581268310547,27.0,36.193016052246094,33.57676696777344,31.476533889770508,25.24714469909668
1767,106,7,16375,54,53,1,0,110,0,163,110,0.9814814814814815,0.32515337423312884,0.48847926267281105,0.3231707317073171,0.018518518518518517,49.88679122924805,48.0,38.0,38.0,37.08636474609375,38.0,26.32440948486328,25.040721893310547,19.503049850463867,19.503049850463867
1768,037,40,16376,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
1769,116,57,16348,75,50,25,0,36,0,86,36,0.6666666666666666,0.5813953488372093,0.6211180124223602,0.45045045045045046,0.3333333333333333,55.06999969482422,56.5,29.0,29.0,37.96064758300781,33.5,13.532532691955566,15.46485185623169,11.946908950805664,10.947257041931152
1770,013,38,16372,432,166,247,19,119,3,288,122,0.38425925925925924,0.5763888888888888,0.46111111111111114,0.2996389891696751,0.5717592592592593,49.45581817626953,43.0,31.283401489257812,30.0,38.077735900878906,34.0,10.814310073852539,9.814008235931396,11.048847198486328,10.437971115112305
1771,038,25,16070,0,0,0,0,5,1,6,6,,0.0,0.0,0.0,,,,,,46.400001525878906,46.0,,,,
1772,124,33,16349,164,149,15,0,202,0,351,202,0.9085365853658537,0.42450142450142453,0.5786407766990291,0.40710382513661203,0.09146341463414634,37.0335578918457,32.0,15.133333206176758,19.0,32.46782302856445,35.0,32.160606384277344,30.268217086791992,34.16077423095703,26.374135971069336
1773,054,22,16372,0,0,0,0,23,333,356,356,,0.0,0.0,0.0,,,,,,34.4782600402832,30.0,,,,
1774,106,79,16377,39,37,2,0,20,0,57,20,0.9487179487179487,0.6491228070175439,0.7708333333333334,0.6271186440677966,0.05128205128205128,51.4594612121582,51.0,3.0,3.0,28.450000762939453,30.5,32.686912536621094,33.1056022644043,33.051177978515625,33.05117988586426
1775,038,5,15913,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
1776,124,56,16354,78,78,0,0,59,0,137,59,1.0,0.5693430656934306,0.7255813953488373,0.5693430656934306,0.0,65.00640869140625,75.0,,,31.70339012145996,30.5,13.63161849975586,13.686443328857422,,
1777,106,7,16334,125,89,36,0,36,0,125,36,0.712,0.712,0.712,0.5527950310559007,0.288,39.99906539916992,41.75,29.31018829345703,28.5,30.39814567565918,29.0,12.163575172424316,12.222911834716797,11.577859878540039,11.5325026512146
1778,013,64,16314,346,183,134,29,95,22,300,117,0.5289017341040463,0.61,0.56656346749226,0.3952483801295896,0.3872832369942196,44.803279876708984,44.0,33.81716537475586,36.0,36.94736862182617,34.0,21.388017654418945,16.910343170166016,21.57836151123047,21.363211631774902
1779,116,76,16375,314,104,210,0,70,0,174,70,0.33121019108280253,0.5977011494252874,0.4262295081967213,0.2708333333333333,0.6687898089171974,48.20192337036133,48.0,28.316667556762695,29.0,37.275001525878906,30.75,14.94453239440918,13.514018535614014,14.973358154296875,14.559401988983154
1780,116,9,16328,203,119,76,8,109,39,267,148,0.5862068965517241,0.44569288389513106,0.5063829787234042,0.33903133903133903,0.37438423645320196,19.100839614868164,13.0,7.236842155456543,5.0,21.44495391845703,18.0,39.846038818359375,40.01372146606445,37.73408126831055,34.82856559753418
1781,034,74,16363,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
1782,037,62,16374,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
1783,038,1,16382,0,0,0,0,0,1,1,1,,0.0,0.0,0.0,,,,,,,,,,,
1784,038,6,16375,0,0,0,0,0,3,3,3,,0.0,0.0,0.0,,,,,,,,,,,
1785,034,53,16374,0,0,0,0,4,0,4,4,,0.0,0.0,0.0,,,,,,52.0,52.0,,,,
1786,123,31,16382,467,151,316,0,123,11,285,134,0.3233404710920771,0.5298245614035088,0.4015957446808511,0.2512479201331115,0.6766595289079229,57.021522521972656,52.0,27.875,29.0,40.596885681152344,31.0,11.984297752380371,11.849371910095215,12.844151496887207,13.157047271728516
1787,123,65,16367,160,158,2,0,233,3,394,236,0.9875,0.4010152284263959,0.5703971119133574,0.398989898989899,0.0125,60.05326461791992,59.75,24.333332061767578,24.333333015441895,40.71324920654297,34.0,14.25104808807373,13.259538650512695,13.616742134094238,13.616742134094238
1788,124,45,16357,526,166,360,0,148,0,314,148,0.3155893536121673,0.5286624203821656,0.3952380952380952,0.24629080118694363,0.6844106463878327,58.75,63.75,30.051389694213867,30.0,35.724098205566406,33.0,17.564367294311523,14.95488166809082,16.631229400634766,15.995050430297852
1789,116,24,16311,47,34,13,0,36,0,70,36,0.723404255319149,0.4857142857142857,0.5811965811965812,0.40963855421686746,0.2765957446808511,48.931373596191406,51.333335876464844,26.0,27.5,35.8703727722168,31.0,13.863556861877441,13.718225479125977,11.15268325805664,10.644336700439453
1790,123,9,16369,101,49,44,8,107,9,165,116,0.48514851485148514,0.296969696969697,0.3684210526315789,0.22580645161290322,0.43564356435643564,50.306121826171875,51.0,13.704545021057129,11.0,35.20093536376953,37.0,33.172447204589844,34.043182373046875,35.92887878417969,36.574256896972656
1791,123,5,16365,193,91,89,13,148,28,267,176,0.47150259067357514,0.3408239700374532,0.39565217391304347,0.24661246612466126,0.46113989637305697,31.329669952392578,24.0,12.033707618713379,10.0,28.37162208557129,26.0,34.51620864868164,32.51487350463867,36.59610366821289,34.43213653564453
1792,038,78,16276,0,0,0,0,5,101,106,106,,0.0,0.0,0.0,,,,,,39.20000076293945,38.0,,,,
1793,013,17,16329,50,26,11,13,33,5,64,38,0.52,0.40625,0.45614035087719296,0.29545454545454547,0.22,48.730770111083984,50.0,13.636363983154297,13.0,24.545454025268555,17.0,43.31598663330078,42.464717864990234,52.053836822509766,51.14667510986328
1794,034,47,16379,0,0,0,0,43,5,48,48,,0.0,0.0,0.0,,,,,,37.44186019897461,37.0,,,,
1795,123,66,16351,164,138,26,0,190,38,366,228,0.8414634146341463,0.3770491803278688,0.5207547169811321,0.3520408163265306,0.15853658536585366,52.68598937988281,49.25,30.653846740722656,31.25,39.26052474975586,35.0,18.69116973876953,19.338769912719727,18.066848754882812,17.536466598510742
1796,116,79,16367,307,171,132,4,64,34,269,98,0.5570032573289903,0.6356877323420075,0.59375,0.4222222222222222,0.42996742671009774,24.74268913269043,17.0,6.507575988769531,4.0,7.765625,5.0,46.88218307495117,39.846500396728516,42.512229919433594,35.5045166015625
1797,124,63,16368,61,47,14,0,117,37,201,154,0.7704918032786885,0.23383084577114427,0.35877862595419846,0.2186046511627907,0.22950819672131148,37.29787063598633,28.0,5.714285850524902,4.0,24.170940399169922,29.0,42.60609817504883,40.93417739868164,52.623138427734375,53.73606872558594
1798,037,47,16384,0,0,0,0,2,31,33,33,,0.0,0.0,0.0,,,,,,37.0,37.0,,,,
1799,038,20,16369,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
1800,038,12,16373,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
1801,037,30,16380,0,0,0,0,11,16,27,27,,0.0,0.0,0.0,,,,,,0.9090909361839294,0.0,,,,
1802,106,19,16367,241,200,41,0,24,2,226,26,0.8298755186721992,0.8849557522123894,0.8565310492505354,0.7490636704119851,0.17012448132780084,39.229000091552734,36.0,28.23495864868164,28.0,31.5,29.5,11.154746055603027,9.747161388397217,10.689088821411133,9.210796356201172
1803,038,32,15875,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
1804,124,59,16361,308,296,12,0,195,0,491,195,0.961038961038961,0.6028513238289206,0.7409261576971214,0.588469184890656,0.03896103896103896,60.630794525146484,61.875,30.236112594604492,28.25,37.338035583496094,30.25,11.00733470916748,10.214240074157715,9.98690414428711,9.22617483139038
