step,seq_id,frame_idx,active_points,true_lane,lane_tp,lane_to_road,lane_to_other,road_to_lane,other_to_lane,lane_recall,lane_to_road_rate,lane_tp_intensity_mean,lane_to_road_intensity_mean,lane_tp_range_mean,lane_to_road_range_mean
732,013,77,16216,345,117,213,15,131,0,0.3391304347826087,0.6173913043478261,51.673789978027344,32.56533432006836,12.48351001739502,14.094107627868652
733,116,17,16354,17,15,2,0,34,0,0.8823529411764706,0.11764705882352941,50.93333435058594,33.5,22.43455696105957,16.609241485595703
734,124,69,16376,111,111,0,0,100,0,1.0,0.0,68.89790344238281,,12.322467803955078,
735,013,33,16364,137,117,16,4,202,25,0.8540145985401459,0.11678832116788321,45.47008514404297,10.4375,35.98533630371094,46.69873809814453
736,038,33,15858,0,0,0,0,0,1,,,,,,
737,034,12,16379,0,0,0,0,0,0,,,,,,
738,054,67,16383,474,118,356,0,97,351,0.2489451476793249,0.7510548523206751,55.653953552246094,27.688669204711914,11.362398147583008,14.370413780212402
739,116,69,16357,92,73,19,0,54,3,0.7934782608695652,0.20652173913043478,52.0262565612793,30.736841201782227,16.612890243530273,17.041723251342773
740,123,72,16368,196,91,105,0,100,28,0.4642857142857143,0.5357142857142857,49.33699417114258,25.05238151550293,20.613452911376953,25.340639114379883
741,116,6,16187,213,66,137,10,44,2,0.30985915492957744,0.6431924882629108,35.74242401123047,15.6240873336792,25.82190704345703,27.274425506591797
742,034,8,16384,0,0,0,0,0,0,,,,,,
743,106,11,16376,50,31,19,0,79,63,0.62,0.38,47.35483932495117,11.105262756347656,35.92270278930664,37.261966705322266
744,124,72,16381,72,71,1,0,119,16,0.9861111111111112,0.013888888888888888,51.971832275390625,10.0,35.48508834838867,45.58744812011719
745,013,72,16166,323,161,155,7,138,81,0.4984520123839009,0.47987616099071206,47.269256591796875,31.13817024230957,11.499495506286621,11.820575714111328
746,037,6,16382,0,0,0,0,0,3,,,,,,
747,013,50,16200,290,108,182,0,138,25,0.3724137931034483,0.6275862068965518,51.44213104248047,30.834705352783203,12.316051483154297,13.21384048461914
748,123,56,16361,64,27,31,6,58,45,0.421875,0.484375,28.11111068725586,7.193548202514648,49.956546783447266,43.569190979003906
749,013,24,16222,345,150,188,7,90,7,0.43478260869565216,0.5449275362318841,50.36000061035156,34.20212936401367,27.999143600463867,20.119489669799805
750,116,1,16379,0,0,0,0,0,0,,,,,,
751,116,28,16381,68,44,24,0,18,0,0.6470588235294118,0.35294117647058826,48.522727966308594,31.03472328186035,16.6070499420166,14.134071350097656
752,116,26,16295,214,125,89,0,45,0,0.5841121495327103,0.4158878504672897,45.19733428955078,29.65168571472168,11.950820922851562,15.031942367553711
753,054,0,16384,117,66,51,0,53,63,0.5641025641025641,0.4358974358974359,43.65151596069336,26.647058486938477,21.170289993286133,16.832809448242188
754,038,76,16241,0,0,0,0,0,15,,,,,,
755,123,7,16373,152,138,14,0,150,0,0.9078947368421053,0.09210526315789473,59.854225158691406,32.21428298950195,11.668221473693848,12.502197265625
756,124,74,16377,481,128,353,0,81,0,0.2661122661122661,0.7338877338877339,61.1875,29.942399978637695,13.880819320678711,14.699260711669922
757,124,10,16362,0,0,0,0,0,0,,,,,,
758,013,71,16373,113,22,48,43,5,11,0.19469026548672566,0.4247787610619469,43.272727966308594,27.25,36.8281364440918,38.95920944213867
759,054,37,16357,80,61,19,0,213,323,0.7625,0.2375,35.489070892333984,27.078947067260742,13.911273002624512,14.206306457519531
760,054,40,16369,18,18,0,0,186,244,1.0,0.0,47.55555725097656,,22.308067321777344,
761,038,71,16381,0,0,0,0,0,0,,,,,,
762,054,21,16381,0,0,0,0,0,0,,,,,,
763,106,5,16318,79,75,4,0,17,0,0.9493670886075949,0.05063291139240506,39.59333419799805,28.375,13.963849067687988,12.890192985534668
764,106,9,16267,217,170,47,0,34,1,0.783410138248848,0.21658986175115208,38.412742614746094,30.010639190673828,12.427762031555176,10.511125564575195
765,038,34,15797,0,0,0,0,0,0,,,,,,
766,106,76,16377,100,78,22,0,30,0,0.78,0.22,46.510684967041016,33.977272033691406,18.395015716552734,16.7134952545166
767,116,21,16334,111,31,69,11,40,69,0.27927927927927926,0.6216216216216216,31.645160675048828,9.797101020812988,42.11445236206055,33.57548522949219
768,123,29,16383,164,128,36,0,87,0,0.7804878048780488,0.21951219512195122,58.016929626464844,30.12963104248047,13.304043769836426,11.635781288146973
769,038,69,16378,0,0,0,0,0,0,,,,,,
770,037,66,16383,0,0,0,0,1,0,,,,,,
771,013,23,16334,62,45,14,3,47,18,0.7258064516129032,0.22580645161290322,44.400001525878906,6.857142925262451,43.90430450439453,66.09820556640625
772,116,28,16382,48,29,19,0,16,0,0.6041666666666666,0.3958333333333333,40.05172348022461,28.2543888092041,10.537895202636719,11.06721019744873
773,037,57,16374,0,0,0,0,2,0,,,,,,
774,124,53,16378,676,302,374,0,163,0,0.4467455621301775,0.5532544378698225,59.294612884521484,30.269609451293945,11.558964729309082,14.56820297241211
775,123,57,16376,49,35,6,8,51,18,0.7142857142857143,0.12244897959183673,33.02857208251953,9.833333015441895,47.063697814941406,46.38014221191406
776,054,51,16382,76,53,23,0,113,107,0.6973684210526315,0.3026315789473684,31.867923736572266,5.5652174949646,42.94499588012695,60.303646087646484
777,116,27,16368,368,172,196,0,97,51,0.4673913043478261,0.532608695652174,44.04069900512695,25.775510787963867,13.996786117553711,18.68099594116211
778,034,68,16361,0,0,0,0,1,0,,,,,,
779,123,36,16360,139,74,64,1,107,2,0.5323741007194245,0.460431654676259,34.283782958984375,8.875,38.82706832885742,39.01862716674805
780,037,61,16378,0,0,0,0,6,0,,,,,,
781,038,51,16384,0,0,0,0,20,30,,,,,,
782,124,52,16347,464,178,277,9,107,0,0.38362068965517243,0.5969827586206896,43.438201904296875,29.60830307006836,26.317996978759766,18.991846084594727
783,124,64,16369,40,26,14,0,37,17,0.65,0.35,41.0,3.5,47.93016052246094,53.504878997802734
784,054,12,16384,87,45,42,0,74,212,0.5172413793103449,0.4827586206896552,42.40370178222656,24.09126853942871,9.686868667602539,10.049407005310059
785,037,11,16383,2,0,2,0,36,61,0.0,1.0,,32.5,,17.825916290283203
786,123,15,16366,163,140,23,0,151,1,0.8588957055214724,0.1411042944785276,57.014286041259766,30.800722122192383,15.649748802185059,12.04860782623291
787,116,77,16373,343,115,228,0,79,0,0.33527696793002915,0.6647230320699709,47.820289611816406,27.275218963623047,14.094069480895996,15.690840721130371
788,116,68,16347,293,155,133,5,127,9,0.5290102389078498,0.4539249146757679,28.15483856201172,9.203007698059082,41.438297271728516,37.5267333984375
789,124,61,16364,149,139,10,0,188,23,0.9328859060402684,0.06711409395973154,38.92805862426758,9.5,33.77677536010742,50.4223518371582
790,124,4,16368,43,14,29,0,40,5,0.32558139534883723,0.6744186046511628,51.64285659790039,4.724137783050537,53.8950309753418,59.058799743652344
791,123,43,16362,106,105,1,0,107,1,0.9905660377358491,0.009433962264150943,60.904762268066406,36.0,15.660017013549805,16.56837272644043
792,123,64,16380,47,21,14,12,89,12,0.44680851063829785,0.2978723404255319,44.380950927734375,3.0,31.553760528564453,56.86697006225586
793,034,25,16382,0,0,0,0,60,0,,,,,,
794,013,28,16232,459,181,266,12,125,31,0.39433551198257083,0.579520697167756,49.20488357543945,33.717105865478516,20.003326416015625,17.668725967407227
795,123,50,16199,526,218,308,0,284,110,0.4144486692015209,0.5855513307984791,56.244266510009766,29.816558837890625,12.3722562789917,15.664833068847656
796,034,18,16376,0,0,0,0,4,0,,,,,,
797,037,7,16383,0,0,0,0,18,100,,,,,,
798,013,10,16376,244,67,173,4,81,87,0.27459016393442626,0.7090163934426229,51.41293716430664,31.26541519165039,12.08942985534668,11.072421073913574
799,013,46,16336,265,153,60,52,161,14,0.5773584905660377,0.22641509433962265,43.735294342041016,21.66666603088379,28.862133026123047,33.21044158935547
800,038,46,16379,0,0,0,0,0,0,,,,,,
801,054,79,16371,320,65,255,0,72,405,0.203125,0.796875,57.023075103759766,29.325490951538086,15.525699615478516,15.509960174560547
802,116,59,16366,55,38,17,0,45,0,0.6909090909090909,0.3090909090909091,60.0,27.235294342041016,13.700368881225586,10.706396102905273
803,123,68,16354,82,38,36,8,137,29,0.4634146341463415,0.43902439024390244,36.342105865478516,3.055555582046509,34.624847412109375,63.24674987792969
804,123,38,16381,366,117,249,0,249,218,0.319672131147541,0.680327868852459,63.22649383544922,29.009037017822266,12.847923278808594,13.864558219909668
805,106,4,16364,57,31,26,0,54,1,0.543859649122807,0.45614035087719296,45.935482025146484,15.769230842590332,30.849788665771484,39.375389099121094
806,054,57,16380,30,26,4,0,100,403,0.8666666666666667,0.13333333333333333,55.903846740722656,33.25,16.969417572021484,15.989845275878906
807,106,37,16370,120,114,6,0,113,0,0.95,0.05,44.233917236328125,29.66666603088379,12.583337783813477,11.316333770751953
808,124,64,16361,496,184,312,0,105,0,0.3709677419354839,0.6290322580645161,63.27800369262695,29.677616119384766,10.955363273620605,13.768178939819336
809,123,44,16383,95,88,7,0,66,0,0.9263157894736842,0.07368421052631578,60.960227966308594,30.321428298950195,13.192169189453125,11.12625789642334
810,013,62,16370,67,34,19,14,71,8,0.5074626865671642,0.2835820895522388,48.235294342041016,9.263157844543457,34.31238555908203,55.68901062011719
811,124,45,16369,105,57,45,3,49,9,0.5428571428571428,0.42857142857142855,36.824562072753906,6.02222204208374,39.15946960449219,55.55025100708008
812,034,32,16379,0,0,0,0,0,0,,,,,,
813,013,41,16275,320,109,209,2,68,0,0.340625,0.653125,46.915138244628906,28.791866302490234,11.532025337219238,10.482474327087402
814,034,39,16372,0,0,0,0,1,0,,,,,,
815,124,16,16367,26,26,0,0,99,19,1.0,0.0,57.846153259277344,,40.40270233154297,
816,038,50,16315,0,0,0,0,0,0,,,,,,
817,116,63,16361,39,24,15,0,21,0,0.6153846153846154,0.38461538461538464,52.58333206176758,27.899999618530273,11.599589347839355,10.112415313720703
818,034,40,16382,0,0,0,0,9,0,,,,,,
819,123,49,16369,61,32,27,2,51,5,0.5245901639344263,0.4426229508196721,35.9375,8.148148536682129,51.3375244140625,59.02312469482422
820,116,2,16382,14,0,14,0,0,0,0.0,1.0,,29.178571701049805,,15.278645515441895
821,013,54,16320,257,143,49,65,113,0,0.556420233463035,0.19066147859922178,43.11188888549805,29.153060913085938,27.128881454467773,22.302419662475586
822,116,73,16362,234,77,157,0,66,0,0.32905982905982906,0.6709401709401709,49.772727966308594,23.490446090698242,22.337724685668945,20.744121551513672
823,013,59,16365,25,14,10,1,14,7,0.56,0.4,33.42856979370117,10.199999809265137,46.39014434814453,60.76655197143555
824,054,18,16366,0,0,0,0,0,0,,,,,,
825,116,13,16353,0,0,0,0,0,1,,,,,,
826,013,73,16369,135,24,57,54,24,8,0.17777777777777778,0.4222222222222222,42.79166793823242,28.36842155456543,31.587722778320312,35.89970779418945
827,038,37,16382,0,0,0,0,0,2,,,,,,
828,013,37,16271,445,167,245,33,121,7,0.3752808988764045,0.550561797752809,45.73652648925781,28.59836769104004,10.986063957214355,10.61324691772461
829,124,1,16352,187,44,143,0,38,0,0.23529411764705882,0.7647058823529411,60.022727966308594,25.636363983154297,18.42158317565918,21.1003360748291
830,054,38,16339,77,65,12,0,211,300,0.8441558441558441,0.15584415584415584,36.53333282470703,24.08333396911621,13.781750679016113,13.430026054382324
831,013,41,16270,333,118,203,12,68,3,0.35435435435435436,0.6096096096096096,45.74788284301758,31.214284896850586,11.50089168548584,11.157291412353516
832,037,76,16381,0,0,0,0,10,1,,,,,,
833,116,71,16356,232,99,133,0,52,2,0.4267241379310345,0.5732758620689655,45.62289810180664,28.29949951171875,12.8115873336792,14.174294471740723
834,116,40,16379,19,0,3,16,1,0,0.0,0.15789473684210525,,37.33333206176758,,20.199384689331055
835,116,26,16369,373,115,258,0,80,74,0.30831099195710454,0.6916890080428955,38.26956558227539,17.211240768432617,27.099655151367188,26.20577621459961
836,037,48,16383,0,0,0,0,2,2,,,,,,
837,034,73,16382,0,0,0,0,0,0,,,,,,
838,013,0,16281,418,101,313,4,88,7,0.24162679425837322,0.7488038277511961,48.179039001464844,31.223800659179688,16.563203811645508,13.613326072692871
839,038,2,15936,0,0,0,0,0,0,,,,,,
840,054,33,16335,4,0,4,0,179,788,0.0,1.0,,33.875,,11.770355224609375
841,037,1,16384,0,0,0,0,28,69,,,,,,
842,013,58,16321,377,144,215,18,54,5,0.3819628647214854,0.5702917771883289,45.09895706176758,32.375579833984375,14.45536994934082,13.897582054138184
843,123,71,16264,546,285,256,5,344,205,0.521978021978022,0.46886446886446886,59.14584732055664,29.39453125,10.98739242553711,13.755691528320312
844,054,58,16379,133,123,10,0,144,153,0.924812030075188,0.07518796992481203,36.89024353027344,15.300000190734863,31.496849060058594,34.670692443847656
845,037,76,16355,0,0,0,0,2,0,,,,,,
846,123,32,16384,354,197,157,0,138,10,0.556497175141243,0.4435028248587571,57.69348907470703,28.29405403137207,10.860466003417969,12.069199562072754
847,054,50,16381,291,82,209,0,39,46,0.281786941580756,0.718213058419244,38.128047943115234,29.098085403442383,23.207775115966797,19.65020751953125
848,054,43,16341,73,48,25,0,59,73,0.6575342465753424,0.3424657534246575,31.79166603088379,7.239999771118164,38.8631706237793,57.6346435546875
849,116,25,16339,106,85,21,0,51,0,0.8018867924528302,0.19811320754716982,46.915687561035156,26.690475463867188,13.074039459228516,11.399574279785156
850,013,1,16339,40,25,15,0,20,18,0.625,0.375,35.599998474121094,10.733333587646484,47.66114807128906,62.79170608520508
851,123,7,16375,714,333,381,0,233,0,0.46638655462184875,0.5336134453781513,53.911476135253906,29.791994094848633,10.777810096740723,14.84531307220459
852,054,78,16376,89,49,37,3,92,168,0.550561797752809,0.4157303370786517,31.46938705444336,6.8378376960754395,44.35940933227539,51.80664825439453
853,013,13,16266,446,236,210,0,179,8,0.5291479820627802,0.47085201793721976,43.11073303222656,30.053016662597656,12.655205726623535,11.683077812194824
854,054,66,16383,358,98,260,0,67,319,0.2737430167597765,0.7262569832402235,55.407318115234375,28.880126953125,10.957406997680664,12.656585693359375
855,123,76,16351,192,39,151,2,73,38,0.203125,0.7864583333333334,38.69230651855469,24.481237411499023,27.614473342895508,25.04937171936035
856,106,18,16373,38,35,3,0,29,0,0.9210526315789473,0.07894736842105263,51.5428581237793,29.33333396911621,30.003759384155273,31.861963272094727
857,124,11,16356,124,56,57,11,64,6,0.45161290322580644,0.4596774193548387,33.03571319580078,10.01754379272461,35.817134857177734,46.474369049072266
858,123,48,16361,68,58,8,2,74,21,0.8529411764705882,0.11764705882352941,37.465518951416016,5.0,39.904052734375,51.89924621582031
859,034,38,16369,0,0,0,0,10,0,,,,,,
860,124,67,16371,311,194,117,0,123,2,0.6237942122186495,0.3762057877813505,37.69416046142578,22.350427627563477,27.454559326171875,27.606117248535156
861,124,66,16380,119,118,1,0,162,8,0.9915966386554622,0.008403361344537815,44.34745788574219,7.0,31.752079010009766,47.72203063964844
862,054,49,16380,307,147,160,0,93,201,0.4788273615635179,0.5211726384364821,37.91496658325195,27.928125381469727,23.183467864990234,19.760412216186523
863,013,25,16213,494,115,375,4,126,10,0.23279352226720648,0.7591093117408907,53.197105407714844,32.09422302246094,15.748167037963867,14.759344100952148
864,116,42,16383,0,0,0,0,0,0,,,,,,
865,123,77,16367,56,30,26,0,184,83,0.5357142857142857,0.4642857142857143,48.483333587646484,12.730769157409668,27.289175033569336,47.20248794555664
866,054,15,16384,0,0,0,0,9,31,,,,,,
867,116,33,16360,392,135,257,0,79,77,0.34438775510204084,0.6556122448979592,33.19259262084961,16.702335357666016,31.966934204101562,26.329212188720703
868,034,1,16384,0,0,0,0,0,0,,,,,,
869,054,43,16368,47,47,0,0,221,349,1.0,0.0,47.92198944091797,,12.918188095092773,
870,037,72,16372,0,0,0,0,0,1,,,,,,
871,124,50,16356,91,91,0,0,183,0,1.0,0.0,58.9505500793457,,20.155515670776367,
872,054,60,16380,371,45,326,0,51,389,0.12129380053908356,0.8787061994609164,53.18888854980469,29.08512306213379,14.942495346069336,13.75127124786377
873,034,68,16379,0,0,0,0,5,3,,,,,,
874,116,17,16354,223,78,126,19,67,39,0.34977578475336324,0.5650224215246636,22.512821197509766,8.404762268066406,41.556739807128906,34.76469802856445
875,034,4,16379,0,0,0,0,12,0,,,,,,
876,123,58,16365,85,85,0,0,127,0,1.0,0.0,66.98823547363281,,14.374574661254883,
877,124,32,16368,289,228,61,0,149,0,0.7889273356401384,0.21107266435986158,61.296417236328125,31.26229476928711,12.207045555114746,16.07219123840332
878,013,54,16188,399,194,192,13,128,15,0.48621553884711777,0.48120300751879697,47.31700897216797,34.79557418823242,18.61475372314453,20.285160064697266
879,054,9,16383,0,0,0,0,2,0,,,,,,
880,013,6,16378,163,66,68,29,54,10,0.4049079754601227,0.4171779141104294,48.75757598876953,35.60293960571289,33.234458923339844,31.609909057617188
881,106,62,16379,0,0,0,0,0,0,,,,,,
882,034,23,16384,0,0,0,0,13,0,,,,,,
883,038,19,15936,0,0,0,0,0,0,,,,,,
884,124,27,16380,362,101,261,0,77,0,0.27900552486187846,0.7209944751381215,50.386138916015625,29.549808502197266,17.918859481811523,15.985179901123047
885,037,4,16380,0,0,0,0,1,2,,,,,,
886,013,48,16344,271,128,137,6,149,6,0.47232472324723246,0.5055350553505535,52.62955856323242,32.91252899169922,12.355606079101562,14.17416000366211
887,106,51,16384,145,132,13,0,60,0,0.9103448275862069,0.0896551724137931,45.01515197753906,30.269229888916016,13.705188751220703,14.967742919921875
888,116,10,16354,17,12,5,0,22,2,0.7058823529411765,0.29411764705882354,47.08333206176758,34.0,23.416765213012695,25.62981605529785
889,038,73,16115,0,0,0,0,0,0,,,,,,
890,038,22,16378,0,0,0,0,9,0,,,,,,
891,038,47,16374,0,0,0,0,0,0,,,,,,
892,123,77,16343,52,44,8,0,106,23,0.8461538461538461,0.15384615384615385,60.1136360168457,35.5,18.3498477935791,19.831571578979492
893,034,7,16373,0,0,0,0,15,0,,,,,,
894,034,49,16383,0,0,0,0,2,6,,,,,,
895,124,19,16349,56,22,33,1,60,8,0.39285714285714285,0.5892857142857143,52.90909194946289,7.21212100982666,50.18791580200195,53.86455154418945
896,038,44,16380,0,0,0,0,1,19,,,,,,
897,037,50,16382,0,0,0,0,5,3,,,,,,
898,038,77,16268,0,0,0,0,1,19,,,,,,
899,116,31,16377,82,46,36,0,54,0,0.5609756097560976,0.43902439024390244,44.369564056396484,18.97222137451172,22.17462158203125,22.85010528564453
900,124,75,16383,70,60,0,10,90,0,0.8571428571428571,0.0,54.516666412353516,,30.729625701904297,
901,034,16,16377,0,0,0,0,5,2,,,,,,
902,106,55,16379,110,100,10,0,21,3,0.9090909090909091,0.09090909090909091,45.814998626708984,31.100000381469727,16.067363739013672,16.519994735717773
903,123,30,16355,129,55,74,0,137,16,0.4263565891472868,0.5736434108527132,30.0181827545166,7.45945930480957,42.2823600769043,43.334659576416016
904,124,69,16378,387,111,276,0,75,0,0.2868217054263566,0.7131782945736435,68.89790344238281,29.08001136779785,12.322465896606445,12.60018253326416
905,106,53,16382,161,150,11,0,55,0,0.9316770186335404,0.06832298136645963,40.39266586303711,22.696969985961914,9.863813400268555,9.874123573303223
906,054,7,16384,63,37,26,0,75,206,0.5873015873015873,0.4126984126984127,47.22972869873047,29.173076629638672,11.255133628845215,10.853270530700684
907,116,1,16374,24,0,24,0,0,0,0.0,1.0,,26.77083396911621,,16.555307388305664
908,106,42,16383,118,85,33,0,16,0,0.7203389830508474,0.2796610169491525,36.62862777709961,28.89646339416504,12.489411354064941,12.840238571166992
909,034,34,16361,0,0,0,0,6,0,,,,,,
910,124,15,16348,132,76,56,0,67,3,0.5757575757575758,0.42424242424242425,39.407894134521484,7.1964287757873535,35.231868743896484,50.938655853271484
911,123,21,16382,468,96,372,0,93,0,0.20512820512820512,0.7948717948717948,57.09548568725586,29.067426681518555,14.32512378692627,14.20681381225586
