step,seq_id,frame_idx,active_points,rgb_valid_ratio,true_marking,predicted_marking,marking_tp,marking_fp,marking_fn,marking_iou,marking_precision,marking_recall,marking_f1,predicted_true_marking_ratio,road_to_marking,marking_to_road,other_to_marking
19,106,5,32686,0.8675885700299822,148,186,126,60,22,0.6057692307692307,0.6774193548387096,0.8513513513513513,0.7544910179640718,1.2567567567567568,60,21,0
20,116,20,32671,0.8760674604389214,548,507,387,120,161,0.5793413173652695,0.7633136094674556,0.7062043795620438,0.7336492890995261,0.9251824817518248,120,161,0
21,123,61,32741,0.8026633273265936,943,1048,545,503,398,0.3769017980636238,0.5200381679389313,0.5779427359490986,0.5474635861376193,1.1113467656415694,500,388,3
22,116,4,32675,0.9193267023718439,118,57,37,20,81,0.26811594202898553,0.6491228070175439,0.3135593220338983,0.4228571428571429,0.4830508474576271,20,73,0
23,013,15,32607,0.8016683534210446,452,512,318,194,134,0.49226006191950467,0.62109375,0.7035398230088495,0.6597510373443983,1.1327433628318584,188,124,6
24,054,17,32768,0.0,143,445,131,314,12,0.28665207877461707,0.2943820224719101,0.916083916083916,0.445578231292517,3.111888111888112,307,12,7
25,054,30,32654,0.0,1876,1857,1356,501,520,0.5704669751787969,0.7302100161550888,0.7228144989339019,0.7264934369140101,0.9898720682302772,465,360,36
26,034,66,32756,0.897209671510563,0,11,0,11,0,0.0,0.0,nan,0.0,nan,11,0,0
27,038,40,32438,0.8894198162648745,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0
28,038,11,32757,0.9216045425405257,21,0,0,0,21,0.0,nan,0.0,0.0,0.0,0,21,0
